20.666666666666668,8.010223201758638e-08
21.0,4.010450583199874e-06
21.333333333333332,8.372079827057882e-08
21.666666666666668,3.5994282324707873e-09
22.0,7.906571583634986e-12
22.333333333333332,1.3626829343977046e-09
22.666666666666668,2.855719736026984e-10
23.0,2.0895768083330807e-13
23.333333333333332,6.168006995759897e-22
23.666666666666668,2.20001729911926e-32
24.0,8.201560073859677e-38
24.333333333333332,1.1204013892803619e-31
24.666666666666668,4.530368677757155e-15
25.0,0.9997593437983154
25.333333333333332,0.9999999999999989
25.666666666666668,0.9999980449719145
26.0,1.0
26.333333333333332,1.0
26.666666666666668,1.0
27.0,1.0
27.333333333333332,1.0
27.666666666666668,1.0
28.0,1.0
28.333333333333332,1.0
28.666666666666668,1.0
29.0,1.0
29.333333333333332,0.9999999999203741
29.666666666666668,0.9999997089931795
30.0,0.9999838042232422
30.333333333333332,0.9999992392065845
30.666666666666668,0.9999989333966671
31.0,0.9999999939052859
31.333333333333332,0.9999993857718386
31.666666666666668,0.9999617438746337
32.0,0.9996489000343904
32.333333333333336,0.9999991440414037
32.666666666666664,0.9999990703473308
33.0,0.9998445547963499
33.333333333333336,0.999980076192782
33.666666666666664,0.9999829518112644
34.0,0.9999996034699927
